Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id,Divergent Branches,Reason,stall_barrier_ratio,stall_branch_resolving_ratio,stall_dispatch_ratio,stall_drain_ratio,stall_imc_ratio,stall_lg_ratio,stall_long_sb_ratio,stall_math_ratio,stall_membar_ratio,stall_mio_ratio,stall_misc_ratio,stall_no_inst_ratio,stall_not_selected_ratio,stall_selected_ratio,stall_short_sb_ratio,stall_sleep_ratio,stall_tex_ratio,stall_wait_ratio
220,},-,-,16832,12803,16832,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,318,0,184,0,0,0,0,14210,21,167,0,65,92,0,0,0,1775,0,267,0,163,0,0,0,0,10941,15,122,0,0,0,0,0,0,1295,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",455,0,stall_membar,0.0,0.018892585551330797,0.0,0.010931558935361217,0.0,0.0,0.0,0.0,0.8442252851711026,0.0012476235741444867,0.00992157794676806,0.0,0.0038616920152091255,0.005465779467680608,0.0,0.0,0.0,0.10545389733840305
219,a[i] = b[i] + scalar * c[i];,-,-,45990,34415,45990,54525952,1744830464,1744830464,1664,1664,Global(3),"Load(2),Store",64(3),6291456,0,0,0,0,0,25165824,25165824,0,,0,0,0,0,0,0,0,0,3,0,0,0,29995,975,0,0,0,0,634,977,0,0,0,13406,0,0,3,0,0,0,25000,917,0,0,0,0,0,0,0,0,0,8495,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",455,0,stall_long_sb,0.0,0.0,6.523157208088715e-05,0.0,0.0,0.0,0.65220700152207,0.021200260926288322,0.0,0.0,0.0,0.0,0.013785605566427484,0.021243748641008916,0.0,0.0,0.0,0.29149815177212435
218,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,3968,1980,3968,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,144,0,1,0,0,175,148,957,0,0,2542,0,0,0,0,0,0,0,125,0,1,0,0,0,0,543,0,0,1311,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",455,0,stall_wait,0.0,0.0,0.00025201612903225806,0.0,0.0,0.0,0.0,0.036290322580645164,0.0,0.00025201612903225806,0.0,0.0,0.044102822580645164,0.037298387096774195,0.24117943548387097,0.0,0.0,0.640625
215,"__global__ void triad_kernel(T * a, const T * b, const T * c)",-,-,12299,6623,12299,27262976,872415232,872415232,832,832,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,2,0,0,0,0,1083,0,54,0,135,961,479,2616,0,0,6969,0,0,2,0,0,0,0,1013,0,49,0,123,0,0,1736,0,0,3700,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",455,0,stall_wait,0.0,0.0,0.00016261484673550696,0.0,0.0,0.0,0.0,0.08805593950727701,0.0,0.004390600861858687,0.0,0.01097650215464672,0.07813643385641109,0.03894625579315392,0.2127002195300431,0.0,0.0,0.566631433449874
271,},-,-,510,407,510,60192,1867776,1867776,124,124,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,13,0,3,0,0,0,0,431,0,1,1,4,3,0,0,0,54,0,11,0,3,0,0,0,0,351,0,1,1,0,0,0,0,0,40,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_membar,0.0,0.025490196078431372,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.8450980392156863,0.0,0.00196078431372549,0.00196078431372549,0.00784313725490196,0.0058823529411764705,0.0,0.0,0.0,0.10588235294117647
270,sum[blockIdx.x] = tb_sum[local_i];,-,-,90,81,90,22344,22344,22344,49,49,"Global,Shared","Load,Store",64(2),456,1,0,456,456,0,456,456,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,7,0,0,75,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,72,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07777777777777778,0.0,0.0,0.8333333333333334
269,if (local_i == 0),-,-,41,17,41,58824,1868232,1867776,129,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,456,stall_wait,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.9024390243902439
265,tb_sum[local_i] += tb_sum[local_i+offset];,-,-,445,205,445,1133160,32658720,32658720,1711,1711,Shared(3),"Load(2),Store",64(3),0,3,0,91656,91656,0,0,0,0,,0,0,0,0,0,0,0,9,0,0,0,0,15,20,0,1,0,0,4,36,18,0,0,342,0,6,0,0,0,0,10,20,0,1,0,0,0,0,10,0,0,158,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.020224719101123594,0.0,0.0,0.0,0.0,0.033707865168539325,0.0449438202247191,0.0,0.0022471910112359553,0.0,0.0,0.008988764044943821,0.08089887640449438,0.04044943820224719,0.0,0.0,0.7685393258426966
263,if (local_i < offset),-,-,3590,2651,3590,1621536,51830328,51363840,380,376,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,3080,0,0,0,0,0,0,32,0,3,0,0,12,39,0,0,0,424,2414,0,0,0,0,0,0,32,0,2,0,0,0,0,0,0,0,203,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,2280,stall_barrier,0.8579387186629527,0.0,0.0,0.0,0.0,0.0,0.0,0.008913649025069638,0.0,0.0008356545961002785,0.0,0.0,0.003342618384401114,0.010863509749303621,0.0,0.0,0.0,0.1181058495821727
262,__syncthreads();,-,-,37,20,37,145920,4669440,4669440,32,32,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.6756756756756757
260,for (int offset = blockDim.x / 2; offset > 0; offset /= 2),-,-,3089,1534,3089,9470208,303046656,298377216,3328,3298,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,75,4,0,0,0,0,120,0,128,0,0,23,159,42,0,0,2538,0,28,4,0,0,0,0,117,0,77,0,0,0,0,22,0,0,1286,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.024279702168986728,0.0012949174490126255,0.0,0.0,0.0,0.0,0.038847523470378766,0.0,0.041437358368404016,0.0,0.0,0.007445775331822596,0.05147296859825186,0.013596633214632567,0.0,0.0,0.8216251213985108
258,tb_sum[local_i] += a[i] * b[i];,-,-,43138,22607,43138,77594624,2483027968,2483027968,2368,2368,"Global(2),Shared(2)","Load(3),Store",64(4),4194304,4,0,4194304,4194304,0,16777216,16777216,0,,0,0,0,0,0,0,0,44,19,0,0,0,20501,1960,0,0,0,1,1600,1214,531,0,0,17268,0,19,17,0,0,0,11697,1753,0,0,0,0,0,0,262,0,0,8859,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_long_sb,0.0,0.0010199823821224906,0.00044044693773471187,0.0,0.0,0.0,0.4752422458157541,0.04543557884000186,0.0,0.0,0.0,2.318141777551115e-05,0.03709026844081784,0.028142241179470538,0.01230933283879642,0.0,0.0,0.40029672214752654
257,for (; i < array_size; i += blockDim.x*gridDim.x),-,-,5391,2514,5391,17971712,575094784,541540352,704,672,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,107,3,0,0,0,13,385,0,0,0,2,289,302,349,0,0,3941,0,46,3,0,0,0,7,327,0,0,0,0,0,0,175,0,0,1956,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.019847894639213503,0.0005564830272676684,0.0,0.0,0.0,0.0024114264514932295,0.0714153218326841,0.0,0.0,0.0,0.0003709886848451122,0.05360786496011872,0.056019291411611945,0.06473752550547208,0.0,0.0,0.7310332034872936
256,tb_sum[local_i] = {};,-,-,151,70,151,481536,15409152,15409152,1056,1056,Shared,Store,64,0,2,0,29184,29184,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,21,4,6,0,0,94,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,42,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218543046357615,0.0,0.0,0.0,0.0,0.1390728476821192,0.026490066225165563,0.039735099337748346,0.0,0.0,0.6225165562913907
254,const size_t local_i = threadIdx.x;,-,-,43,20,43,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,3,0,0,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,13,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.0,0.0,0.7209302325581395
253,int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,74,39,74,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,14,0,0,47,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,26,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.04054054054054054,0.05405405405405406,0.1891891891891892,0.0,0.0,0.6351351351351351
249,"__global__ void dot_kernel(const T * a, const T * b, T * sum, int array_size)",-,-,434,265,434,452352,14475264,14475264,992,992,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0,47,0,15,73,11,118,0,0,97,0,0,1,0,0,0,0,65,0,45,0,13,0,0,88,0,0,53,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",456,0,stall_short_sb,0.0,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.16589861751152074,0.0,0.10829493087557604,0.0,0.03456221198156682,0.16820276497695852,0.02534562211981567,0.271889400921659,0.0,0.0,0.22350230414746544
170,},-,-,29348,21038,29348,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,459,0,263,0,0,0,0,25329,76,345,0,139,152,0,0,0,2585,0,389,0,237,0,0,0,0,18297,66,232,0,0,0,0,0,0,1817,"void copy_kernel<double>(const T1 *, T1 *)",457,0,stall_membar,0.0,0.01563990731906774,0.0,0.00896142837672073,0.0,0.0,0.0,0.0,0.8630571078097315,0.0025896142837672073,0.011755485893416929,0.0,0.004736268229521603,0.0051792285675344146,0.0,0.0,0.0,0.08808095952023988
169,c[i] = a[i];,-,-,21717,16531,21717,33554432,1073741824,1073741824,1024,1024,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,0,0,0,0,13552,320,0,0,0,0,123,536,0,0,0,7186,0,0,0,0,0,0,11763,310,0,0,0,0,0,0,0,0,0,4458,"void copy_kernel<double>(const T1 *, T1 *)",457,0,stall_long_sb,0.0,0.0,0.0,0.0,0.0,0.0,0.6240272597504259,0.014735000230234378,0.0,0.0,0.0,0.0,0.0056637657134963396,0.024681125385642586,0.0,0.0,0.0,0.33089284892020077
168,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,1726,959,1726,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,0,29,80,437,0,0,1148,0,0,0,0,0,0,0,25,0,5,0,0,0,0,293,0,0,636,"void copy_kernel<double>(const T1 *, T1 *)",457,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015643105446118192,0.0,0.0028968713789107765,0.0,0.0,0.016801853997682505,0.046349942062572425,0.25318655851680183,0.0,0.0,0.6651216685979142
166,"__global__ void copy_kernel(const T * a, T * c)",-,-,4738,2691,4738,18874368,603979776,603979776,576,576,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,46,0,66,250,179,1397,0,0,2538,0,0,0,0,0,0,0,245,0,41,0,57,0,0,920,0,0,1428,"void copy_kernel<double>(const T1 *, T1 *)",457,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529759392148586,0.0,0.009708737864077669,0.0,0.013929928239763613,0.052764879696074296,0.03777965386238919,0.2948501477416631,0.0,0.0,0.5356690586745462
187,},-,-,31203,22208,31203,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,488,0,286,0,0,0,0,27063,75,320,0,159,129,0,0,0,2683,0,399,0,263,0,0,0,0,19371,67,234,0,0,0,0,0,0,1874,"void mul_kernel<double>(T1 *, const T1 *)",458,0,stall_membar,0.0,0.015639521840848637,0.0,0.009165785341153095,0.0,0.0,0.0,0.0,0.867320449956735,0.0024036150370156718,0.010255424157933532,0.0,0.005095663878473224,0.004134217863666955,0.0,0.0,0.0,0.08598532192417396
186,b[i] = scalar * c[i];,-,-,22387,16775,22387,36700160,1174405120,1174405120,1120,1120,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,2,0,0,0,13362,309,0,0,0,0,121,550,0,0,0,8043,0,0,2,0,0,0,11427,297,0,0,0,0,0,0,0,0,0,5049,"void mul_kernel<double>(T1 *, const T1 *)",458,0,stall_long_sb,0.0,0.0,8.933756197793362e-05,0.0,0.0,0.0,0.5968642515745746,0.013802653325590745,0.0,0.0,0.0,0.0,0.005404922499664984,0.024567829543931746,0.0,0.0,0.0,0.35927100549426005
185,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,1383,785,1383,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,28,60,371,0,0,893,0,0,0,0,0,0,0,28,0,0,0,0,0,0,252,0,0,505,"void mul_kernel<double>(T1 *, const T1 *)",458,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022415039768618944,0.0,0.0,0.0,0.0,0.02024584237165582,0.04338394793926247,0.26825741142443965,0.0,0.0,0.6456977584960232
182,"__global__ void mul_kernel(T * b, const T * c)",-,-,3726,2095,3726,18874368,603979776,603979776,576,576,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,59,0,74,232,149,1074,0,0,1855,0,0,0,0,0,0,0,262,0,52,0,64,0,0,681,0,0,1036,"void mul_kernel<double>(T1 *, const T1 *)",458,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07595276435856146,0.0,0.01583467525496511,0.0,0.019860440150295224,0.062265163714439076,0.039989264626945784,0.2882447665056361,0.0,0.0,0.49785292538915726
203,},-,-,0,0,0,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",459,0,,,,,,,,,,,,,,,,,,,
202,c[i] = a[i] + b[i];,-,-,0,0,0,51380224,1644167168,1644167168,1568,1568,Global(3),"Load(2),Store",64(3),6291456,0,0,0,0,0,25165824,25165824,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",459,0,,,,,,,,,,,,,,,,,,,
201,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,0,0,0,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",459,0,,,,,,,,,,,,,,,,,,,
199,"__global__ void add_kernel(const T * a, const T * b, T * c)",-,-,0,0,0,27262976,872415232,872415232,832,832,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",459,0,,,,,,,,,,,,,,,,,,,
220,},-,-,17277,12944,17277,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,342,0,189,0,0,0,0,14576,19,184,0,62,101,0,0,0,1804,0,283,0,170,0,0,0,0,11029,17,135,0,0,0,0,0,0,1310,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",460,0,stall_membar,0.0,0.01979510331654801,0.0,0.010939399201250217,0.0,0.0,0.0,0.0,0.8436649881345141,0.001099727962030445,0.010649997105979048,0.0,0.003588585981362505,0.00584592232447763,0.0,0.0,0.0,0.10441627597383805
219,a[i] = b[i] + scalar * c[i];,-,-,46457,34900,46457,54525952,1744830464,1744830464,1664,1664,Global(3),"Load(2),Store",64(3),6291456,0,0,0,0,0,25165824,25165824,0,,0,0,0,0,0,0,0,0,1,0,0,0,30682,910,0,0,0,0,622,940,0,0,0,13302,0,0,1,0,0,0,25574,873,0,0,0,0,0,0,0,0,0,8452,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",460,0,stall_long_sb,0.0,0.0,2.1525281443054868e-05,0.0,0.0,0.0,0.6604386852358095,0.01958800611317993,0.0,0.0,0.0,0.0,0.013388725057580127,0.020233764556471575,0.0,0.0,0.0,0.28632929375551586
218,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,4015,2034,4015,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,4,0,0,0,0,153,0,4,0,0,154,153,967,0,0,2580,0,0,1,0,0,0,0,139,0,3,0,0,0,0,556,0,0,1335,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",460,0,stall_wait,0.0,0.0,0.00099626400996264,0.0,0.0,0.0,0.0,0.038107098381070986,0.0,0.00099626400996264,0.0,0.0,0.038356164383561646,0.038107098381070986,0.24084682440846825,0.0,0.0,0.6425902864259029
215,"__global__ void triad_kernel(T * a, const T * b, const T * c)",-,-,11946,6247,11946,27262976,872415232,872415232,832,832,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,63,0,116,941,502,2413,0,0,6834,0,0,0,0,0,0,0,1002,0,56,0,104,0,0,1514,0,0,3571,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",460,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09015570065293822,0.0,0.00527373179306881,0.0,0.009710363301523523,0.0787711367821865,0.042022434287627655,0.20199229867738155,0.0,0.0,0.5720743345052738
271,},-,-,478,398,478,60192,1867776,1867776,124,124,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,9,0,2,0,0,0,0,411,0,0,1,2,3,0,0,0,50,0,6,0,2,0,0,0,0,352,0,0,0,0,0,0,0,0,38,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_membar,0.0,0.01882845188284519,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.8598326359832636,0.0,0.0,0.0020920502092050207,0.0041841004184100415,0.006276150627615063,0.0,0.0,0.0,0.10460251046025104
270,sum[blockIdx.x] = tb_sum[local_i];,-,-,100,89,100,22344,22344,22344,49,49,"Global,Shared","Load,Store",64(2),456,1,0,456,456,0,456,456,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,0,0,87,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,83,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.0,0.0,0.87
269,if (local_i == 0),-,-,51,23,51,58824,1868232,1867776,129,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,456,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.9803921568627451
265,tb_sum[local_i] += tb_sum[local_i+offset];,-,-,446,212,446,1133160,32658720,32658720,1711,1711,Shared(3),"Load(2),Store",64(3),0,3,0,91656,91656,0,0,0,0,,0,0,0,0,0,0,0,15,0,0,0,0,12,20,0,0,0,0,3,25,11,0,0,360,0,4,0,0,0,0,6,19,0,0,0,0,0,0,4,0,0,179,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.033632286995515695,0.0,0.0,0.0,0.0,0.026905829596412557,0.04484304932735426,0.0,0.0,0.0,0.0,0.006726457399103139,0.05605381165919283,0.02466367713004484,0.0,0.0,0.8071748878923767
263,if (local_i < offset),-,-,3453,2554,3453,1621536,51830328,51363840,380,376,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,2978,1,0,0,0,0,0,34,0,0,0,0,10,36,0,0,0,394,2336,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,184,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,2280,stall_barrier,0.8624384593107443,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0,0.009846510280915146,0.0,0.0,0.0,0.0,0.0028960324355632784,0.010425716768027803,0.0,0.0,0.0,0.11410367796119317
262,__syncthreads();,-,-,30,16,30,145920,4669440,4669440,32,32,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6
260,for (int offset = blockDim.x / 2; offset > 0; offset /= 2),-,-,2982,1472,2982,9470208,303046656,298377216,3328,3298,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,78,5,0,0,0,0,114,0,107,0,0,34,167,31,0,0,2446,0,31,4,0,0,0,0,111,0,67,0,0,0,0,17,0,0,1242,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.026156941649899398,0.001676727028839705,0.0,0.0,0.0,0.0,0.03822937625754527,0.0,0.035881958417169686,0.0,0.0,0.011401743796109993,0.056002682763246145,0.01039570757880617,0.0,0.0,0.8202548625083836
258,tb_sum[local_i] += a[i] * b[i];,-,-,43235,22421,43235,77594624,2483027968,2483027968,2368,2368,"Global(2),Shared(2)","Load(3),Store",64(4),4194304,4,0,4194304,4194304,0,16777216,16777216,0,,0,0,0,0,0,0,0,46,23,0,0,0,20524,2033,0,0,0,0,1630,1228,508,0,0,17243,0,14,18,0,0,0,11500,1790,0,0,0,0,0,0,273,0,0,8826,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_long_sb,0.0,0.001063952816005551,0.0005319764080027755,0.0,0.0,0.0,0.4747079912108246,0.04702208858563664,0.0,0.0,0.0,0.0,0.03770093674106627,0.028402914305539494,0.01174973979414826,0.0,0.0,0.39882040013877645
257,for (; i < array_size; i += blockDim.x*gridDim.x),-,-,5436,2584,5436,17971712,575094784,541540352,704,672,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,99,3,0,0,0,16,355,0,0,0,0,311,275,391,0,0,3986,0,57,2,0,0,0,11,296,0,0,0,0,0,0,174,0,0,2044,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.018211920529801324,0.0005518763796909492,0.0,0.0,0.0,0.0029433406916850625,0.06530537159676232,0.0,0.0,0.0,0.0,0.0572111846946284,0.05058866813833701,0.07192788815305372,0.0,0.0,0.7332597498160413
256,tb_sum[local_i] = {};,-,-,181,83,181,481536,15409152,15409152,1056,1056,Shared,Store,64,0,2,0,29184,29184,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,22,7,10,0,0,115,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0,53,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",461,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14917127071823205,0.0,0.0,0.0,0.0,0.12154696132596685,0.03867403314917127,0.055248618784530384,0.0,0.0,0.6353591160220995
